sid_A,sid_B,species_A,species_B,gap_mean,gap_std,n_runs,npos_bin,nneg_bin,gap_ci_lo,gap_ci_hi,gap_p,gap_snr,concept,j
129,69,Song Sparrow,Rufous Hummingbird,0.13647185871372322,0.007467647186152108,21,10,17,0.12618044923384442,0.1420977006788574,0.0,18.27508119940635,red feathers,211
129,149,Song Sparrow,Brown Thrasher,0.09912810999241528,0.007543380800767706,15,10,17,0.08883681444798008,0.10475392281996632,0.0,13.141071967251834,red feathers,211
129,189,Song Sparrow,Red bellied Woodpecker,0.1156299614660688,1.4703743231066912e-08,9,13,17,0.11562995114653662,0.11562998106180367,0.0,7863446.484517717,red feathers,211
129,199,Song Sparrow,Winter Wren,0.15396168498867474,4.5316799430757964e-08,30,13,17,0.1539616225098105,0.15396172330140123,0.0,3397377.7836215566,red feathers,211
149,16,Brown Thrasher,Painted Bunting,0.07822170732792529,0.010176773602821996,9,10,16,0.0711429922462864,0.091786423010919,0.0,7.686297285669035,red feathers,211
149,34,Brown Thrasher,Gray crowned Rosy Finch,0.09034097862287645,0.03012877468813756,12,10,15,0.056806553459410325,0.12722605540545562,0.0,2.9984949456124883,red feathers,211
149,69,Brown Thrasher,Rufous Hummingbird,0.03734374872130793,8.577491718592372e-08,21,10,19,0.03734363478586433,0.03734383351916837,0.0,435364.0269490029,red feathers,211
149,129,Brown Thrasher,Song Sparrow,0.09912810999241528,0.007729665167435157,9,10,17,0.08883681444798008,0.10475392281996632,0.0,12.824373091503963,red feathers,211
149,189,Brown Thrasher,Red bellied Woodpecker,0.00977784910574627,0.008420016581891482,12,10,17,0.00011481392669832058,0.019848855916600572,0.0,1.1612624523345654,red feathers,211
149,199,Brown Thrasher,Winter Wren,0.28694220167915485,0.01952802816006903,27,10,17,0.2658480759212166,0.31222386493575655,0.0,14.693864598741273,red feathers,211
189,16,Red bellied Woodpecker,Painted Bunting,0.07890203800942966,0.0012773859680134192,15,12,16,0.07716612287663882,0.07992604000731629,0.0,61.76836126544363,red feathers,211
189,34,Red bellied Woodpecker,Gray crowned Rosy Finch,0.07884329525484586,0.01488250589008646,6,13,15,0.059812515561991075,0.09064632475211254,0.0,5.297716381356668,red feathers,211
189,69,Red bellied Woodpecker,Rufous Hummingbird,0.033812484598188274,0.012711806885720588,12,10,17,0.017494977602567796,0.046713655332831006,0.0,2.6599274909934754,red feathers,211
189,129,Red bellied Woodpecker,Song Sparrow,0.11562996146606878,1.69784202242887e-08,3,13,17,0.11562995119870309,0.11562997961820679,0.0,6810006.463039449,red feathers,211
189,149,Red bellied Woodpecker,Brown Thrasher,0.00977784910574627,0.008234938671573346,24,10,17,0.00011481392669832058,0.019848855916600572,0.0,1.1873614964871106,red feathers,211
189,199,Red bellied Woodpecker,Winter Wren,0.2695916464547435,5.6226515973403016e-08,12,13,17,0.26959157469967654,0.2695917043632049,0.0,4794656.882624282,red feathers,211
199,16,Winter Wren,Painted Bunting,0.35292978082958504,0.002596783994401568,18,12,16,0.35031205133754617,0.3563395047587613,0.0,135.910334265214,red feathers,211
199,34,Winter Wren,Gray crowned Rosy Finch,0.19074835119989764,0.013979630882030882,18,13,15,0.17894533554923653,0.20977905913768546,0.0,13.64473445657544,red feathers,211
199,69,Winter Wren,Rufous Hummingbird,0.32428595040046276,0.019835488815843863,15,10,17,0.303191909440385,0.3495674997216209,0.0,16.348775338729553,red feathers,211
199,129,Winter Wren,Song Sparrow,0.1539616849886747,4.5513402520570185e-08,24,13,17,0.1539616225098105,0.15396172330140123,0.0,3382702.539467411,red feathers,211
199,149,Winter Wren,Brown Thrasher,0.2869422016791548,0.01971855001960722,18,10,17,0.2658480759212166,0.31222386493575655,0.0,14.551891562984133,red feathers,211
199,189,Winter Wren,Red bellied Woodpecker,0.2695916464547435,5.48582691983751e-08,27,13,17,0.26959157469967654,0.2695917043632049,0.0,4914240.5721789785,red feathers,211
2,22,Laysan Albatross,Chuck will Widow,0.4212065949553829,0.0019451674559994572,3,10,16,0.4191286472207767,0.42233557587161324,0.0,216.54001738499187,large feet,187
2,29,Laysan Albatross,American Crow,0.14862717133190795,0.007511306405505571,3,14,14,0.1408522137695091,0.1547692259413249,0.0,19.78712667122478,large feet,187
2,30,Laysan Albatross,Fish Crow,0.21202905330722657,0.009548198737778646,6,11,16,0.2037722287436292,0.2240839250770078,0.0,22.20618350203592,large feet,187
2,46,Laysan Albatross,Gadwall,0.036542569253052846,7.16178567031524e-08,6,14,16,0.03654247710422165,0.03654262187280499,0.0,510236.7021092697,large feet,187
2,62,Laysan Albatross,Herring Gull,0.05785671606082613,0.013141719850888531,12,14,11,0.04281642360779281,0.07361162415848232,0.0,4.402522402919115,large feet,187
2,84,Laysan Albatross,Red legged Kittiwake,0.14023761900169984,0.003289001435570127,6,13,10,0.13615584334342645,0.14329154368141162,0.0,42.63835747908459,large feet,187
2,101,Laysan Albatross,White Pelican,0.13821412520293244,0.001945129409763705,3,10,10,0.13613621767815115,0.13934309243257192,0.0,71.05651913857301,large feet,187
2,141,Laysan Albatross,Artic Tern,0.04957856481267061,0.0032891678629208727,6,13,16,0.0465244275399298,0.05366052399024446,0.0,15.073285056838108,large feet,187
22,2,Chuck will Widow,Laysan Albatross,0.4212065949553829,0.0016588443802028183,12,10,16,0.4189605219952169,0.4223362363645185,0.0,253.9156775212202,large feet,187
22,29,Chuck will Widow,American Crow,0.31039930364743124,0.019533624449754858,6,10,14,0.2951850363096727,0.3354233158314603,0.0,15.890512507290278,large feet,187
22,46,Chuck will Widow,Gadwall,0.4640959447008966,0.015831452232048626,3,10,16,0.4524066170356626,0.48084619788593436,0.0,29.314805607793996,large feet,187
22,64,Chuck will Widow,Ring billed Gull,0.517239998957879,0.024875609074603993,3,10,12,0.49064147136996544,0.5327075006355796,0.0,20.7930586698738,large feet,187
22,84,Chuck will Widow,Red legged Kittiwake,0.5561611527252387,0.0021972931889551617,3,10,10,0.553811964845571,0.5574897108061496,0.0,253.11194485456343,large feet,187
22,101,Chuck will Widow,White Pelican,0.2829924697524504,3.392917280794737e-08,9,10,10,0.28299242578401346,0.2829925009562551,0.0,8340437.030906187,large feet,187
22,106,Chuck will Widow,Horned Puffin,0.3772088710902061,0.00245226923175696,3,10,16,0.37568804625023106,0.3798310000539396,0.0,153.82033344932915,large feet,187
22,147,Chuck will Widow,Least Tern,0.3822326811898193,0.020739536262819023,3,10,13,0.3639214897067501,0.40303129830829987,0.0,18.430145993989267,large feet,187
29,46,American Crow,Gadwall,0.1851697405849608,0.007511243401583528,3,14,14,0.17739483498778041,0.19131170962944205,0.0,24.652341917354295,large feet,187
29,64,American Crow,Ring billed Gull,0.24319982723726222,0.0021228722924674388,3,16,12,0.24158978579026058,0.24543650698455674,0.0,114.5616851214477,large feet,187
29,101,American Crow,White Pelican,0.027406833894980814,0.01953365926618206,6,10,10,0.012192535353417577,0.05243089004744683,0.0,1.4030568220787105,large feet,187
29,106,American Crow,Horned Puffin,0.11574256256058175,0.016644542415060117,9,12,14,0.09363724508310156,0.12849931265754477,0.0,6.953784590010908,large feet,187
29,141,American Crow,Artic Tern,0.08969442775351588,0.006543517478387734,3,13,14,0.08284463817809525,0.09482195391402963,0.0,13.707371919774932,large feet,187
30,2,Fish Crow,Laysan Albatross,0.21202905330722657,0.010675210720175366,3,11,16,0.20399516761149988,0.22329127912820956,0.0,19.86181433277428,large feet,187
30,22,Fish Crow,Chuck will Widow,0.21686633021816126,0.0004915862347312553,6,10,16,0.21623169511890944,0.2171836764000798,0.0,441.15622947734374,large feet,187
30,29,Fish Crow,American Crow,0.08511094668467738,0.022156795325166984,3,11,14,0.07069167557644396,0.10878612539131276,0.0,3.841302202406595,large feet,187
30,64,Fish Crow,Ring billed Gull,0.3040611241474705,0.015274459574475848,9,11,12,0.29136487414132917,0.32419992524803165,0.0,19.90650619388595,large feet,187
30,87,Fish Crow,Mallard,0.2538199979465274,0.015751942357587527,6,11,14,0.23348436715269005,0.26402245736892316,0.0,16.113568229771467,large feet,187
30,106,Fish Crow,Horned Puffin,0.17959661001634272,0.010563506323898087,3,11,18,0.16831374549907974,0.18569553533847122,0.0,17.001609550139158,large feet,187
30,141,Fish Crow,Artic Tern,0.18475102533074703,0.012786200018057107,3,11,16,0.1710829266537142,0.19292286561816419,0.0,14.449251932191432,large feet,187
30,147,Fish Crow,Least Tern,0.17864361668085355,0.018876773873121474,9,11,13,0.15945487438002492,0.20234310212219941,0.0,9.463673076349103,large feet,187
46,22,Gadwall,Chuck will Widow,0.46409594470089666,0.013710439811753964,9,10,16,0.4521047592650344,0.4820411601600573,0.0,33.849821817472055,large feet,187
46,30,Gadwall,Fish Crow,0.24754686451689897,0.01184601439370143,3,11,16,0.2357036845990362,0.25806432105238164,0.0,20.89705923602655,large feet,187
46,62,Gadwall,Herring Gull,0.02131414680777329,0.013783094856116557,6,14,11,0.0062739465035711595,0.037069015376350434,0.0,1.5463977451166027,large feet,187
46,64,Gadwall,Ring billed Gull,0.050260103275659586,0.010299831431670615,3,14,12,0.04430620960357966,0.06126173393577352,0.0,4.87970153727339,large feet,187
46,84,Gadwall,Red legged Kittiwake,0.10145939911686586,0.0020641635470083847,3,13,10,0.09925504033466577,0.10282548722409798,0.0,49.15279083130758,large feet,187
46,87,Gadwall,Mallard,0.007221638982184049,0.009021963826863273,3,14,14,0.0012519770164328647,0.01685643797723763,0.0,0.8004508907341068,large feet,187
46,141,Gadwall,Artic Tern,0.08835678469750459,0.001846086795874823,6,13,16,0.08697073159488777,0.09072885507490092,0.0,47.86166330157432,large feet,187
46,147,Gadwall,Least Tern,0.06224223446372682,0.022801782106959732,3,14,13,0.03818035503311487,0.07937481213746628,0.0,2.729709202948618,large feet,187
62,2,Herring Gull,Laysan Albatross,0.05785671606082613,0.013783152059785215,6,14,11,0.04281642360779281,0.07361162415848232,0.0,4.197640409513851,large feet,187
62,22,Herring Gull,Chuck will Widow,0.4855236461401738,0.01605948600061929,3,10,11,0.4732009120829898,0.5024081426122989,0.0,30.232826012689205,large feet,187
62,30,Herring Gull,Fish Crow,0.2782675959319379,0.018275502723140234,3,11,11,0.264914734701607,0.2976308482421949,0.0,15.226262179062925,large feet,187
62,46,Herring Gull,Gadwall,0.02131414680777329,0.013345424209234133,9,14,11,0.0062739465035711595,0.037069015376350434,0.0,1.5971127235826812,large feet,187
62,64,Herring Gull,Ring billed Gull,0.023244132326104044,0.0030110850327912503,9,18,11,0.020319073255560816,0.027088229869007163,0.0,7.719520393895157,large feet,187
62,84,Herring Gull,Red legged Kittiwake,0.0711702409667578,0.014163355035055506,12,13,10,0.054225599014020354,0.08741978460694211,0.0,5.024956359957118,large feet,187
62,101,Herring Gull,White Pelican,0.20253117638772344,0.016059453222271817,3,10,10,0.19020848346232286,0.2194156425780025,0.0,12.611336984638726,large feet,187
62,106,Herring Gull,Horned Puffin,0.09635842525420928,0.01820234929581666,3,12,11,0.08164113177286832,0.115262499503984,0.0,5.293735642742613,large feet,187
62,141,Herring Gull,Artic Tern,0.11864594284761265,0.016608120911227348,3,13,11,0.10317392868639734,0.13470863458309273,0.0,7.1438510999918305,large feet,187
62,147,Herring Gull,Least Tern,0.09345613694357235,0.001821918189478161,3,17,11,0.09164706362919209,0.09509253047580828,0.0,51.2954628983889,large feet,187
64,2,Ring billed Gull,Laysan Albatross,0.08680267252871243,0.010299865608215305,3,14,12,0.08084882423795549,0.0978043361340099,0.0,8.427553894591592,large feet,187
64,22,Ring billed Gull,Chuck will Widow,0.517239998957879,0.024875609074603993,3,10,12,0.49064147136996544,0.5327075006355796,0.0,20.7930586698738,large feet,187
64,29,Ring billed Gull,American Crow,0.24319982723726222,0.0021228722924674388,3,16,12,0.24158978579026058,0.24543650698455674,0.0,114.5616851214477,large feet,187
64,30,Ring billed Gull,Fish Crow,0.3040611241474705,0.017637426694099366,3,11,12,0.29162755908691523,0.3228208576382826,0.0,17.23954006464873,large feet,187
64,46,Ring billed Gull,Gadwall,0.050260103275659586,0.008919915674524196,9,14,12,0.04430540015260542,0.06215332050228317,0.0,5.634593992135016,large feet,187
64,62,Ring billed Gull,Herring Gull,0.023244132326104044,0.003476901508469763,3,18,11,0.02041937428546998,0.026850073068244013,0.0,6.685300766442716,large feet,187
64,84,Ring billed Gull,Red legged Kittiwake,0.0512815985827492,0.012388094624318108,3,13,10,0.0380408966439625,0.05925512256630971,0.0,4.139587251613552,large feet,187
64,87,Ring billed Gull,Mallard,0.045499499706760295,0.002259041500904761,3,15,12,0.043094706164111964,0.0470766359104791,0.0,20.141064105460824,large feet,187
64,101,Ring billed Gull,White Pelican,0.2342475292054285,0.02224942933671645,6,10,10,0.20555983873771622,0.2498398511044534,0.0,10.528248866515435,large feet,187
64,141,Ring billed Gull,Artic Tern,0.13853458523162124,0.012388134683924235,3,13,12,0.13056086846064818,0.15177532396641513,0.0,11.18284461341958,large feet,187
64,147,Ring billed Gull,Least Tern,0.11579005739357744,0.00039912945962217844,9,17,12,0.1152694829985359,0.11614603937572487,0.0,290.1065163495559,large feet,187
84,2,Red legged Kittiwake,Laysan Albatross,0.14023761900169984,0.0036772153940145993,3,13,10,0.1364113246752682,0.1431902399963541,0.0,38.13690631009203,large feet,187
84,22,Red legged Kittiwake,Chuck will Widow,0.5561611527252387,0.0021972931889551617,3,10,10,0.553811964845571,0.5574897108061496,0.0,253.11194485456343,large feet,187
84,29,Red legged Kittiwake,American Crow,0.2795106115678863,0.005852589259227079,6,13,10,0.2721938485734371,0.284801394902533,0.0,47.758453419477,large feet,187
84,46,Red legged Kittiwake,Gadwall,0.10145939911686586,0.0020641635470083847,3,13,10,0.09925504033466577,0.10282548722409798,0.0,49.15279083130758,large feet,187
84,64,Red legged Kittiwake,Ring billed Gull,0.0512815985827492,0.012388094624318108,3,13,10,0.0380408966439625,0.05925512256630971,0.0,4.139587251613552,large feet,187
84,87,Red legged Kittiwake,Mallard,0.09134030502572939,0.013928351200656441,3,13,10,0.07822017912886156,0.10468061366137713,0.0,6.557869176566043,large feet,187
84,101,Red legged Kittiwake,White Pelican,0.27316868297278823,0.002197254846770251,3,10,10,0.27081953622490423,0.27449721077185313,0.0,124.32271261114597,large feet,187
84,106,Red legged Kittiwake,Horned Puffin,0.16871518726773907,0.0017349679234402774,3,12,10,0.16688089711306905,0.17000293860596943,0.0,97.24398064717462,large feet,187
84,141,Red legged Kittiwake,Artic Tern,0.18981618381437046,1.7290215223801066e-07,9,13,10,0.18981597122134142,0.1898163673336709,0.0,1097817.9481255384,large feet,187
84,147,Red legged Kittiwake,Least Tern,0.15798012995121283,0.017635659441585697,12,13,10,0.134287980352369,0.17240674751455864,0.0,8.95799391372519,large feet,187
87,2,Mallard,Laysan Albatross,0.04298772306810358,0.009864840195701071,3,14,14,0.03558147797822007,0.05339905919550897,0.0,4.35767049551185,large feet,187
87,22,Mallard,Chuck will Widow,0.45380091436622977,0.024002634247790384,3,10,14,0.42928957275182883,0.4741915020764177,0.0,18.906296269922922,large feet,187
87,29,Mallard,American Crow,0.19257644572153418,0.0029980634776936394,3,15,14,0.1901725289946173,0.19569722752406776,0.0,64.23361182647355,large feet,187
87,30,Mallard,Fish Crow,0.2538199979465274,0.017611206944612007,3,11,14,0.235007807260954,0.26401899296637543,0.0,14.412413568836573,large feet,187
87,46,Mallard,Gadwall,0.007221638982184049,0.007813249866087866,9,14,14,0.0011647277506999787,0.01759047613049447,0.0,0.9242810744609757,large feet,187
87,62,Mallard,Herring Gull,0.022230286402709003,0.008021469859689608,3,15,11,0.014435699310242267,0.029660127357209055,0.0,2.7713482427518414,large feet,187
87,64,Mallard,Ring billed Gull,0.045499499706760295,0.002020548144006479,6,15,12,0.04291688995047849,0.04710839494665442,0.0,22.518394238319125,large feet,187
87,84,Mallard,Red legged Kittiwake,0.09134030502572939,0.012457896039663442,6,13,10,0.07754327979303755,0.10539636877463288,0.0,7.331920633113991,large feet,187
87,101,Mallard,White Pelican,0.17080844461377934,0.02078691111023026,9,10,10,0.1447518645829533,0.19201711007874767,0.0,8.217115265456588,large feet,187
87,106,Mallard,Horned Puffin,0.07779319756074703,0.011186624463707655,6,12,14,0.06386246673216511,0.08805655669110635,0.0,6.954126135741344,large feet,187
87,147,Mallard,Least Tern,0.06664387904308518,0.009950617325693314,15,15,13,0.054822574033606686,0.07836944858351824,0.0,6.697461760920875,large feet,187
101,2,White Pelican,Laysan Albatross,0.13821412520293244,0.001945129409763705,3,10,10,0.13613621767815115,0.13934309243257192,0.0,71.05651913857301,large feet,187
101,22,White Pelican,Chuck will Widow,0.2829924697524504,3.917803411177177e-08,3,10,10,0.2829924286206669,0.2829925000342965,0.0,7223058.867278768,large feet,187
101,29,White Pelican,American Crow,0.027406833894980814,0.021839294984250874,3,10,10,0.0124627623999506,0.05068919935927839,0.0,1.2549321721919122,large feet,187
101,30,White Pelican,Fish Crow,0.06612613953428918,0.0004915961215710665,6,10,10,0.06580880664851896,0.06676078739817326,0.0,134.5131430013055,large feet,187
101,46,White Pelican,Gadwall,0.18110347494844617,0.014160116354659216,6,10,10,0.1691122583087793,0.19904873437604387,0.0,12.789688333038772,large feet,187
101,62,White Pelican,Herring Gull,0.20253117638772344,0.013907894461375254,9,10,10,0.18984238341763482,0.2205867614341397,0.0,14.562317605704223,large feet,187
101,87,White Pelican,Mallard,0.17080844461377934,0.021468629479737527,6,10,10,0.1447518645829533,0.19201711007874767,0.0,7.95618764425718,large feet,187
